timestamp_ms,accel_x,accel_y,accel_z
9350,-0.221982,-0.299991,-0.237514
9355,-0.763254,-0.469038,-0.046317
9360,0.235321,0.449413,0.358768
9365,0.743722,0.591829,0.016077
9370,-0.262016,-0.393055,-0.285435
9375,-0.840759,-0.347811,0.023765
9380,0.173304,0.441362,0.355629
9385,0.694991,0.414170,0.033336
9390,-0.211205,-0.386398,-0.207928
9395,-0.876545,-0.463477,-0.001019
9400,0.193495,0.382337,0.253513
9405,0.766617,0.400851,-0.024860
9410,-0.192015,-0.352834,-0.282953
9415,-0.810184,-0.475984,0.040300
9420,0.237022,0.534558,0.214455
9425,0.784311,0.433262,0.024956
9430,-0.249711,-0.466189,-0.292418
9435,-0.805081,-0.384744,-0.008130
9440,0.195633,0.396370,0.291311
9445,0.692333,0.495666,-0.083095
9450,-0.169979,-0.523089,-0.368709
9455,-0.761257,-0.457103,0.016331
9460,0.239809,0.460015,0.239868
9465,0.827354,0.473840,-0.069785
9470,-0.280623,-0.360221,-0.353468
9475,-0.746580,-0.415836,-0.037168
9480,0.336162,0.345446,0.293825
9485,0.735413,0.364025,0.003736
9490,-0.240392,-0.538025,-0.265346
9495,-0.799038,-0.431539,0.002183
9500,0.159272,0.412650,0.334219
9505,0.796448,0.388455,0.172765
9510,-0.211779,-0.393938,-0.243763
9515,-0.713656,-0.319020,0.041769
9520,0.206622,0.440983,0.235815
9525,0.779934,0.486991,-0.019718
9530,-0.300137,-0.404550,-0.360331
9535,-0.738907,-0.417256,0.010648
9540,0.368382,0.470251,0.351509
9545,0.718899,0.407699,-0.021380
9550,-0.282906,-0.474295,-0.342248
9555,-0.721306,-0.351015,-0.014051
9560,0.303889,0.457613,0.399915
9565,0.770894,0.361800,-0.078237
9570,-0.255715,-0.508549,-0.345476
9575,-0.810964,-0.424301,0.018103
9580,0.202668,0.458004,0.221072
9585,0.742730,0.462473,-0.010613
9590,-0.190962,-0.473862,-0.270627
9595,-0.792700,-0.408581,-0.057601
9600,0.241265,0.389362,0.339819
9605,0.825029,0.423190,-0.030739
9610,-0.195077,-0.402563,-0.333948
9615,-0.698039,-0.415669,0.013445
9620,0.234160,0.369270,0.359214
9625,0.739161,0.380235,-0.003997
9630,-0.200092,-0.468499,-0.207955
9635,-0.778943,-0.408763,0.069169
9640,0.240727,0.450784,0.317288
9645,0.834258,0.439111,0.071128
9650,-0.246742,-0.293655,-0.355353
9655,-0.752830,-0.399069,-0.064407
9660,0.181805,0.372320,0.240988
9665,0.767462,0.416423,0.101043
9670,-0.341811,-0.387370,-0.391278
9675,-0.792836,-0.348292,0.100563
9680,0.218854,0.554043,0.261840
9685,0.683160,0.311624,0.036305
9690,-0.221086,-0.357197,-0.247033
9695,-0.785583,-0.387984,0.001991
9700,0.226024,0.336991,0.281543
9705,0.779096,0.372802,-0.024623
9710,-0.193515,-0.497289,-0.339619
9715,-0.664894,-0.410055,-0.076944
9720,0.292235,0.478691,0.300632
9725,0.701310,0.367240,-0.071775
9730,-0.187061,-0.309425,-0.293731
9735,-0.894401,-0.367136,0.048195
9740,0.327149,0.533372,0.330979
9745,0.719250,0.454520,0.035002
9750,-0.242078,-0.438019,-0.212138
9755,-0.746499,-0.384452,0.060690
9760,0.145167,0.391166,0.334433
9765,0.821671,0.492306,-0.021919
9770,-0.218611,-0.462635,-0.336289
9775,-0.759140,-0.371657,0.035583
9780,0.221846,0.368040,0.231920
9785,0.823521,0.385952,0.064539
9790,-0.198685,-0.360540,-0.281746
9795,-0.778216,-0.383937,-0.004682
9800,0.208693,0.445271,0.336843
9805,0.898436,0.407799,-0.005493
9810,-0.296801,-0.420965,-0.356178
9815,-0.706959,-0.484546,0.019568
9820,0.248612,0.458723,0.297100
9825,0.681730,0.378686,0.056024
9830,-0.442437,-0.368805,-0.311386
9835,-0.690790,-0.353088,0.128413
9840,0.233252,0.361624,0.319618
9845,0.847874,0.395676,0.062211
9850,-0.294836,-0.454680,-0.319397
9855,-0.768397,-0.379263,0.041855
9860,0.245243,0.385074,0.327082
9865,0.770395,0.451295,-0.056085
9870,-0.291398,-0.379479,-0.293408
9875,-0.736537,-0.452762,0.032679
9880,0.237407,0.463664,0.344549
9885,0.772300,0.415055,0.020918
9890,-0.214208,-0.399357,-0.350412
9895,-0.887361,-0.377612,-0.033049
9900,0.158259,0.427910,0.329294
9905,0.751934,0.406805,0.026293
9910,-0.108484,-0.435325,-0.333711
9915,-0.758160,-0.407258,0.017654
9920,0.247903,0.458540,0.271885
9925,0.795707,0.365771,-0.043848
9930,-0.136026,-0.465159,-0.312339
9935,-0.787641,-0.393639,0.043759
9940,0.300801,0.465530,0.271099
9945,0.825931,0.428013,-0.014827
9950,-0.122443,-0.281682,-0.308751
9955,-0.732175,-0.421677,-0.002507
9960,0.233941,0.441080,0.289669
9965,0.819640,0.436388,0.017090
9970,-0.252764,-0.402498,-0.382394
9975,-0.790407,-0.338355,-0.029680
9980,0.288883,0.476648,0.239470
9985,0.760620,0.486672,-0.032047
9990,-0.169707,-0.444611,-0.191901
9995,-0.810734,-0.380743,-0.002267
10000,0.240489,0.391519,0.267238
10005,0.794480,0.393455,0.050333
10010,-0.317332,-0.416475,-0.328470
10015,-0.808173,-0.422694,0.041407
10020,0.232176,0.488780,0.269778
10025,0.745937,0.407963,-0.068163
10030,-0.205797,-0.439621,-0.314498
10035,-0.783190,-0.341135,0.054444
10040,0.210733,0.489431,0.279412
10045,0.722284,0.359804,0.036118
10050,-0.208494,-0.453776,-0.364931
10055,-0.733957,-0.404740,0.017646
10060,0.218931,0.488787,0.295682
10065,0.713229,0.418602,0.050924
10070,-0.304014,-0.458171,-0.246808
10075,-0.780289,-0.264704,0.017824
10080,0.286550,0.485185,0.267219
10085,0.780676,0.419573,-0.019502
10090,-0.192737,-0.430562,-0.273344
10095,-0.720891,-0.432366,0.047108
10100,0.233651,0.357619,0.419269
10105,0.755419,0.461650,0.031077
10110,-0.194421,-0.432762,-0.230089
10115,-0.665017,-0.445893,-0.060684
10120,0.276836,0.405184,0.344268
10125,0.676134,0.406521,0.023709
10130,-0.222621,-0.418017,-0.430825
10135,-0.708509,-0.406879,0.019449
10140,0.194521,0.489584,0.280880
10145,0.749793,0.453052,-0.091518
10150,-0.313843,-0.459863,-0.248322
10155,-0.723190,-0.417037,0.054742
10160,0.259138,0.386816,0.300956
10165,0.739131,0.455135,0.102050
10170,-0.299643,-0.421828,-0.267578
10175,-0.794104,-0.442549,-0.005368
10180,0.219366,0.521638,0.188569
10185,0.810962,0.365415,-0.044507
10190,-0.122466,-0.462873,-0.307782
10195,-0.862679,-0.375590,-0.028522
10200,0.240276,0.464509,0.328849
10205,0.782719,0.423134,0.093342
10210,-0.144370,-0.495848,-0.380752
10215,-0.778860,-0.426269,0.063178
10220,0.270606,0.382218,0.238683
10225,0.683151,0.473646,-0.007936
10230,-0.172679,-0.431473,-0.297047
10235,-0.776152,-0.401145,-0.016483
10240,0.337034,0.368057,0.324319
10245,0.764768,0.428398,-0.055891
10250,-0.215982,-0.442865,-0.284991
10255,-0.731015,-0.314943,0.017885
10260,0.242714,0.389264,0.245242
10265,0.706495,0.380288,-0.009635
10270,-0.159991,-0.415639,-0.294096
10275,-0.788654,-0.397761,-0.028014
10280,0.194334,0.452420,0.224316
10285,0.680566,0.395381,0.009644
10290,-0.301817,-0.452770,-0.295179
10295,-0.810777,-0.320436,-0.069060
10300,0.322104,0.421420,0.330562
10305,0.741300,0.497497,-0.019097
10310,-0.154018,-0.447617,-0.232460
10315,-0.751825,-0.392245,-0.042550
10320,0.291937,0.472394,0.302221
10325,0.825648,0.452150,0.045060
10330,-0.210180,-0.509047,-0.213945
10335,-0.770221,-0.500895,-0.031015
10340,0.204169,0.373174,0.337084
10345,0.704368,0.460042,0.011560
10350,-0.135557,-0.519135,-0.400095
10355,-0.794781,-0.402006,-0.002706
10360,0.309766,0.441306,0.346441
10365,0.793676,0.376129,-0.004365
10370,-0.205692,-0.439556,-0.199492
10375,-0.862749,-0.449543,0.100477
10380,0.244041,0.452246,0.295724
10385,0.758958,0.410377,-0.038028
10390,-0.169084,-0.431740,-0.285373
10395,-0.659824,-0.419720,-0.026093
10400,0.195384,0.351583,0.235289
10405,0.739856,0.472648,-0.001612
10410,-0.205872,-0.491457,-0.253446
10415,-0.687095,-0.437715,0.022854
10420,0.342047,0.372806,0.280325
10425,0.773344,0.441961,-0.023289
10430,-0.193187,-0.500242,-0.372254
10435,-0.814808,-0.427074,0.027175
10440,0.162011,0.481685,0.348408
10445,0.705749,0.392950,-0.020318
10450,-0.192321,-0.497812,-0.317841
10455,-0.724550,-0.502877,0.098737
10460,0.233315,0.399909,0.302955
10465,0.804169,0.384431,0.045934
10470,-0.178496,-0.451374,-0.319605
10475,-0.711230,-0.438970,-0.062088
10480,0.293994,0.444868,0.287665
10485,0.784701,0.368419,0.029398
10490,-0.211368,-0.434922,-0.320076
10495,-0.821362,-0.377261,-0.023735
10500,0.146298,0.416170,0.334540
10505,0.799378,0.387452,0.008380
10510,-0.307257,-0.410773,-0.291732
10515,-0.768968,-0.329414,0.038483
10520,0.210380,0.431511,0.311541
10525,0.821898,0.404458,0.008108
10530,-0.205827,-0.438726,-0.255989
10535,-0.696600,-0.329282,0.066123
10540,0.253224,0.510422,0.364319
10545,0.830145,0.448622,-0.024718
10550,-0.251891,-0.445846,-0.231995
10555,-0.724020,-0.448021,0.069022
10560,0.278895,0.423488,0.239251
10565,0.731709,0.508512,0.042083
10570,-0.292243,-0.379223,-0.328109
10575,-0.789302,-0.388231,-0.032162
10580,0.300132,0.402790,0.373277
10585,0.843784,0.451481,0.011040
10590,-0.205121,-0.391920,-0.277771
10595,-0.825131,-0.506896,-0.091743
10600,0.248959,0.455380,0.254156
10605,0.848408,0.276223,-0.101395
10610,-0.260110,-0.449685,-0.365652
10615,-0.758160,-0.298344,-0.149943
10620,0.310600,0.422880,0.367546
10625,0.729016,0.358547,0.064906
10630,-0.236111,-0.476350,-0.255462
10635,-0.769412,-0.337891,0.066956
10640,0.335262,0.355922,0.242706
10645,0.721919,0.421170,-0.019480
10650,-0.229074,-0.408216,-0.338000
10655,-0.790121,-0.425959,-0.036928
10660,0.230875,0.441777,0.305963
10665,0.773944,0.406034,-0.085510
10670,-0.262367,-0.431070,-0.320869
10675,-0.780811,-0.371941,-0.035573
10680,0.213967,0.471631,0.361449
10685,0.813525,0.403545,-0.055369
10690,-0.196214,-0.390770,-0.204247
10695,-0.795636,-0.364493,0.087042
10700,0.185172,0.459767,0.288523
10705,0.857831,0.526509,0.115203
10710,-0.236856,-0.418137,-0.226554
10715,-0.850986,-0.428241,-0.007962
10720,0.242850,0.386071,0.341268
10725,0.692535,0.420208,0.002393
10730,-0.209939,-0.491901,-0.332454
10735,-0.738786,-0.440998,-0.051270
10740,0.163902,0.401290,0.266480
10745,0.652742,0.313107,0.015157
10750,-0.216598,-0.415734,-0.286477
10755,-0.832040,-0.385900,-0.071403
10760,0.230279,0.392188,0.239156
10765,0.804612,0.376670,-0.038099
10770,-0.224061,-0.478759,-0.306653
10775,-0.777371,-0.368904,-0.055349
10780,0.229093,0.425601,0.290726
10785,0.732504,0.465964,-0.040823
10790,-0.156330,-0.385046,-0.363095
10795,-0.851158,-0.492208,0.017027
10800,0.288476,0.411604,0.277766
10805,0.625250,0.448835,0.008643
10810,-0.166430,-0.354669,-0.341757
10815,-0.849680,-0.452741,0.069971
10820,0.225522,0.449876,0.384133
10825,0.748022,0.476651,0.004086
10830,-0.184535,-0.456424,-0.276462
10835,-0.702591,-0.342462,-0.044135
10840,0.220561,0.425930,0.325307
10845,0.779967,0.413336,-0.041528
10850,-0.161214,-0.371625,-0.271925
10855,-0.732195,-0.363863,-0.014427
10860,0.169837,0.423221,0.370739
10865,0.745052,0.478785,-0.065989
10870,-0.167572,-0.409525,-0.298103
10875,-0.748244,-0.411710,0.028868
10880,0.265939,0.358629,0.235568
10885,0.777858,0.399155,-0.010263
10890,-0.286651,-0.467980,-0.268191
10895,-0.746567,-0.447361,0.018739
10900,0.227737,0.462730,0.302001
10905,0.750084,0.401152,0.102163
10910,-0.234722,-0.441425,-0.223957
10915,-0.737582,-0.342814,0.019643
10920,0.266520,0.431788,0.282525
10925,0.654482,0.439701,-0.008969
10930,-0.256497,-0.528035,-0.304554
10935,-0.743606,-0.436286,0.021344
10940,0.231559,0.449911,0.309827
10945,0.740050,0.447135,0.039716
10950,-0.182547,-0.392352,-0.315350
10955,-0.679316,-0.431622,-0.061076
10960,0.218037,0.454464,0.352610
10965,0.782889,0.435850,-0.017229
10970,-0.195131,-0.407086,-0.308973
10975,-0.814610,-0.559313,-0.036685
10980,0.237833,0.332558,0.273674
10985,0.741370,0.393150,0.076602
10990,-0.223159,-0.465020,-0.286425
10995,-0.790015,-0.446107,-0.018830
11000,0.211859,0.417134,0.282386
11005,0.838954,0.493350,-0.013190
11010,-0.251927,-0.338081,-0.250977
11015,-0.865589,-0.401967,-0.041827
11020,0.206186,0.330666,0.290026
11025,0.747221,0.436876,0.075795
11030,-0.212193,-0.385000,-0.210777
11035,-0.775821,-0.323211,0.000308
11040,0.298275,0.433622,0.298646
11045,0.761782,0.490885,0.006815
11050,-0.288185,-0.476591,-0.302032
11055,-0.780614,-0.346752,0.033117
11060,0.244539,0.486848,0.322625
11065,0.840010,0.418998,0.090112
11070,-0.266852,-0.416576,-0.373193
11075,-0.783827,-0.353139,-0.022293
11080,0.273473,0.353420,0.346368
11085,0.761442,0.483425,-0.002137
11090,-0.230443,-0.382055,-0.396710
11095,-0.840031,-0.364530,0.041209
11100,0.395341,0.455679,0.251340
11105,0.822904,0.335537,0.019365
11110,-0.267782,-0.485165,-0.289417
11115,-0.818976,-0.388854,-0.017410
11120,0.204169,0.491786,0.320045
11125,0.747406,0.377362,0.034504
11130,-0.277411,-0.485467,-0.301846
11135,-0.763258,-0.468119,0.009999
11140,0.261116,0.495475,0.329799
11145,0.775311,0.372335,-0.018225
11150,-0.172070,-0.379943,-0.256207
11155,-0.706384,-0.427867,-0.056732
11160,0.230592,0.382500,0.326133
11165,0.812870,0.502546,-0.055732
11170,-0.220848,-0.439923,-0.353311
11175,-0.788897,-0.489841,0.105990
11180,0.303036,0.536654,0.255091
11185,0.808407,0.441724,-0.055472
11190,-0.205247,-0.502901,-0.420895
11195,-0.773228,-0.397632,0.013875
11200,0.190648,0.303734,0.293295
11205,0.786995,0.487636,-0.088076
11210,-0.156111,-0.478628,-0.239316
11215,-0.756513,-0.402677,-0.008852
11220,0.245862,0.395026,0.340705
11225,0.783638,0.382681,0.054606
11230,-0.299195,-0.438404,-0.225716
11235,-0.775312,-0.372486,-0.011910
11240,0.179399,0.462308,0.314421
11245,0.711726,0.468830,-0.114001
11250,-0.284485,-0.258508,-0.375062
11255,-0.751292,-0.350048,0.039271
11260,0.183535,0.386273,0.350112
11265,0.741200,0.454037,-0.007723
11270,-0.289523,-0.327636,-0.246548
11275,-0.755284,-0.490036,0.026606
11280,0.198591,0.339244,0.258261
11285,0.686593,0.332324,0.062492
11290,-0.275530,-0.490492,-0.352325
11295,-0.715664,-0.448088,0.036124
11300,0.233820,0.463271,0.359554
11305,0.725224,0.516847,-0.030803
11310,-0.198805,-0.386169,-0.307990
11315,-0.885333,-0.460513,-0.047575
11320,0.302715,0.393418,0.255366
11325,0.783440,0.432771,0.082573
11330,-0.233592,-0.511482,-0.309849
11335,-0.720479,-0.428830,-0.023573
11340,0.259152,0.382410,0.318702
11345,0.844496,0.373474,0.012541
11350,-0.172566,-0.422101,-0.280357
11355,-0.783202,-0.415194,0.051178
11360,0.219053,0.410188,0.343266
11365,0.855306,0.410699,-0.012382
11370,-0.220167,-0.421860,-0.259151
11375,-0.755109,-0.406340,0.033544
11380,0.217437,0.391767,0.306791
11385,0.749672,0.432778,0.023100
11390,-0.229459,-0.431797,-0.289123
11395,-0.793880,-0.425422,0.095422
11400,0.348588,0.397928,0.290572
11405,0.696905,0.431713,0.014560
11410,-0.192722,-0.419655,-0.272655
11415,-0.714634,-0.452947,0.049620
11420,0.265113,0.354015,0.338128
11425,0.767488,0.459947,0.053302
11430,-0.269159,-0.446659,-0.300385
11435,-0.816446,-0.443501,-0.004274
11440,0.131792,0.434575,0.353961
11445,0.739700,0.363530,-0.117663
11450,-0.161104,-0.393021,-0.338574
11455,-0.819602,-0.457870,0.001602
11460,0.303833,0.465047,0.255669
11465,0.770203,0.422132,-0.002393
11470,-0.207404,-0.490540,-0.375810
11475,-0.808025,-0.395570,-0.021098
11480,0.220174,0.451343,0.322123
11485,0.830321,0.455820,0.026397
11490,-0.320084,-0.401148,-0.393144
11495,-0.782546,-0.365194,0.051382
11500,0.213272,0.403328,0.194069
11505,0.778901,0.396640,0.049269
11510,-0.206555,-0.479172,-0.294029
11515,-0.714611,-0.410838,-0.050487
11520,0.254772,0.362428,0.310534
11525,0.741147,0.422937,-0.047830
11530,-0.303838,-0.414837,-0.360535
11535,-0.680008,-0.471606,0.055365
11540,0.243358,0.411336,0.274815
11545,0.810850,0.381965,-0.060821
11550,-0.223050,-0.526569,-0.298404
11555,-0.720010,-0.401422,0.065287
11560,0.274033,0.467478,0.307596
11565,0.704535,0.438848,0.025369
11570,-0.181757,-0.448327,-0.273493
11575,-0.766488,-0.443641,-0.018812
11580,0.308996,0.405428,0.321332
11585,0.751985,0.489256,-0.055021
11590,-0.143935,-0.384257,-0.225270
11595,-0.743724,-0.475659,-0.007782
11600,0.176900,0.385426,0.307119
11605,0.902641,0.437546,0.067521
11610,-0.288262,-0.467440,-0.349332
11615,-0.767929,-0.389161,0.051824
11620,0.214770,0.485489,0.299543
11625,0.736306,0.312856,-0.119567
11630,-0.208193,-0.431066,-0.236878
11635,-0.701445,-0.451652,0.030256
11640,0.283782,0.458854,0.286416
11645,0.800472,0.434528,-0.060166
11650,-0.199736,-0.447667,-0.298024
11655,-0.800949,-0.439663,-0.005899
11660,0.230354,0.423672,0.258376
11665,0.709999,0.411141,-0.034107
11670,-0.197398,-0.402118,-0.345404
11675,-0.703565,-0.355376,0.010707
11680,0.310350,0.370229,0.266527
11685,0.784314,0.332246,0.046764
11690,-0.201113,-0.344330,-0.287209
11695,-0.689232,-0.443126,-0.070371
11700,0.296484,0.512255,0.346319
11705,0.683155,0.369088,-0.002824
11710,-0.280007,-0.455394,-0.317615
11715,-0.903924,-0.385875,0.007087
11720,0.282544,0.430140,0.358259
11725,0.795382,0.439725,0.010086
11730,-0.204253,-0.423806,-0.229532
11735,-0.800027,-0.446833,0.011286
11740,0.274237,0.441609,0.221058
11745,0.716909,0.357641,-0.039125
11750,-0.250025,-0.419313,-0.246784
11755,-0.793889,-0.398344,-0.025111
11760,0.261618,0.355064,0.337314
11765,0.750942,0.366737,-0.056490
11770,-0.188487,-0.397648,-0.296201
11775,-0.720214,-0.506132,0.048063
11780,0.119916,0.388495,0.325132
11785,0.724374,0.527035,0.018894
11790,-0.187155,-0.391022,-0.218591
11795,-0.835230,-0.308197,0.003582
11800,0.312185,0.402765,0.370559
11805,0.832687,0.362483,0.080713
11810,-0.290630,-0.497364,-0.297323
11815,-0.818047,-0.395007,0.034549
11820,0.178997,0.486349,0.301764
11825,0.749450,0.458781,0.085462
11830,-0.351936,-0.464224,-0.246425
11835,-0.849047,-0.477267,-0.053923
11840,0.151157,0.415729,0.342557
11845,0.792935,0.416820,0.014204
11850,-0.148725,-0.503477,-0.289688
11855,-0.731339,-0.406937,0.013777
11860,0.275922,0.426716,0.231981
11865,0.776650,0.445537,0.021543
11870,-0.235834,-0.431442,-0.318583
11875,-0.790016,-0.446569,0.012703
11880,0.287772,0.465058,0.331845
11885,0.664696,0.501936,-0.121294
11890,-0.234971,-0.449706,-0.374846
11895,-0.770521,-0.368419,0.008521
11900,0.225861,0.486746,0.336598
11905,0.744787,0.401274,0.024996
11910,-0.233215,-0.377011,-0.341815
11915,-0.828462,-0.429675,0.008811
11920,0.258035,0.433871,0.320698
11925,0.800105,0.487412,-0.021657
11930,-0.118576,-0.419629,-0.435136
11935,-0.852323,-0.416434,0.030930
11940,0.182166,0.346435,0.278835
11945,0.756950,0.396458,-0.018369
11950,-0.245151,-0.351002,-0.270467
11955,-0.723220,-0.372162,0.067138
11960,0.200377,0.531205,0.433689
11965,0.798663,0.339607,-0.068420
11970,-0.322408,-0.428261,-0.338575
11975,-0.777061,-0.430211,0.000749
11980,0.215334,0.493968,0.334873
11985,0.733546,0.418705,-0.042434
11990,-0.297877,-0.472242,-0.270185
11995,-0.687243,-0.380570,0.082650
12000,0.117921,0.369885,0.257417
12005,0.739591,0.461606,-0.017011
12010,-0.181285,-0.418359,-0.315836
12015,-0.838554,-0.429366,0.022471
12020,0.279238,0.496725,0.346317
12025,0.772709,0.395746,-0.026250
12030,-0.287456,-0.473828,-0.167548
12035,-0.822599,-0.432200,0.003632
12040,0.161384,0.512118,0.344323
12045,0.703946,0.373496,-0.024077
12050,-0.190929,-0.455411,-0.275894
12055,-0.679774,-0.439389,0.008156
12060,0.195053,0.377895,0.286477
12065,0.751997,0.414265,-0.043516
12070,-0.254079,-0.333117,-0.286579
12075,-0.750205,-0.385989,-0.069524
12080,0.248355,0.498020,0.323557
12085,0.788608,0.406727,-0.004756
12090,-0.095587,-0.408374,-0.289088
12095,-0.782390,-0.503210,0.090922
12100,0.285859,0.444168,0.232802
12105,0.784031,0.459727,-0.040410
12110,-0.332749,-0.433860,-0.322165
12115,-0.769807,-0.490845,0.065434
12120,0.066407,0.411288,0.312056
12125,0.798907,0.437611,0.003554
12130,-0.156418,-0.376920,-0.343407
12135,-0.759976,-0.546834,-0.008610
12140,0.191101,0.407224,0.227225
12145,0.786015,0.447554,0.007987
12150,-0.203206,-0.451667,-0.258166
12155,-0.709554,-0.413954,0.001296
12160,0.240107,0.414505,0.291907
12165,0.819720,0.373694,-0.008345
12170,-0.229096,-0.432995,-0.331841
12175,-0.766757,-0.413301,-0.053525
12180,0.294915,0.505170,0.369777
12185,0.820003,0.442592,0.042832
12190,-0.225345,-0.389284,-0.289078
12195,-0.757080,-0.310048,0.023842
12200,0.231522,0.443441,0.241952
12205,0.810892,0.404149,0.060981
12210,-0.103875,-0.420963,-0.228476
12215,-0.744590,-0.518448,0.023549
12220,0.275557,0.450327,0.288454
12225,0.746734,0.430459,0.027973
12230,-0.280077,-0.557970,-0.270731
12235,-0.758349,-0.447911,-0.040775
12240,0.175388,0.370479,0.260062
12245,0.679849,0.392481,-0.047061
12250,-0.189898,-0.427453,-0.342937
12255,-0.785912,-0.341169,0.024939
12260,0.288975,0.360822,0.335013
12265,0.739226,0.519184,-0.036136
12270,-0.150567,-0.413394,-0.301218
12275,-0.716073,-0.377036,-0.015811
12280,0.345313,0.350425,0.280535
12285,0.807964,0.396889,0.098829
12290,-0.143638,-0.325568,-0.260523
12295,-0.773724,-0.453023,-0.040008
12300,0.241854,0.372338,0.174526
12305,0.729824,0.397594,-0.054737
12310,-0.238258,-0.387787,-0.215309
12315,-0.784759,-0.348094,-0.054619
12320,0.240252,0.385020,0.314582
12325,0.739385,0.422299,0.041734
12330,-0.134993,-0.450217,-0.285457
12335,-0.844979,-0.425247,-0.027725
12340,0.297888,0.487791,0.266575
12345,0.758310,0.456993,0.020816
12350,-0.264756,-0.493638,-0.247611
12355,-0.841153,-0.349562,-0.017102
12360,0.160748,0.405710,0.331334
12365,0.773227,0.453245,0.002905
12370,-0.242896,-0.486280,-0.384407
12375,-0.820933,-0.378494,-0.023877
12380,0.259338,0.426674,0.291454
12385,0.725695,0.375277,0.033369
12390,-0.266965,-0.435525,-0.341393
12395,-0.750837,-0.360084,0.038824
12400,0.291425,0.523191,0.321729
12405,0.822119,0.307114,0.006492
12410,-0.187405,-0.532431,-0.317579
12415,-0.730433,-0.443142,-0.023663
12420,0.236301,0.424673,0.281346
12425,0.798474,0.358207,0.050439
12430,-0.233857,-0.381178,-0.351226
12435,-0.835103,-0.418708,-0.022870
12440,0.260519,0.484964,0.284407
12445,0.635962,0.429208,0.038434
12450,-0.170925,-0.424169,-0.267696
12455,-0.795632,-0.419392,-0.092101
12460,0.214004,0.421090,0.326986
12465,0.676523,0.365189,0.056398
12470,-0.192899,-0.449667,-0.259505
12475,-0.771123,-0.430302,0.017918
12480,0.237129,0.470177,0.327761
12485,0.717679,0.397921,-0.017393
12490,-0.199624,-0.397097,-0.347971
12495,-0.766265,-0.466195,-0.008265
12500,0.176775,0.354853,0.263544
12505,0.732333,0.464939,-0.036092
12510,-0.141842,-0.407893,-0.261124
12515,-0.772977,-0.521872,-0.008425
12520,0.262307,0.360822,0.260062
12525,0.798874,0.391576,0.037407
12530,-0.216429,-0.367770,-0.305514
12535,-0.751660,-0.431963,0.026352
12540,0.217833,0.468102,0.286443
12545,0.724111,0.368083,0.007776
12550,-0.235316,-0.426771,-0.301893
12555,-0.727117,-0.381645,-0.104635
12560,0.278810,0.482056,0.297339
12565,0.737195,0.357952,0.026904
12570,-0.166792,-0.475101,-0.275682
12575,-0.760363,-0.447749,-0.029101
12580,0.229830,0.491074,0.284138
12585,0.714003,0.448696,0.013411
12590,-0.228638,-0.468275,-0.233822
12595,-0.760566,-0.451392,0.022381
12600,0.216354,0.367092,0.233748
12605,0.827432,0.420180,0.040867
12610,-0.268205,-0.522803,-0.275780
12615,-0.738078,-0.459326,0.070858
12620,0.246291,0.568770,0.335689
12625,0.715386,0.406523,-0.024831
12630,-0.250864,-0.433631,-0.330958
12635,-0.775314,-0.384493,-0.025950
12640,0.275753,0.434109,0.271012
12645,0.775518,0.464080,0.019665
12650,-0.211340,-0.446933,-0.221533
12655,-0.759581,-0.334851,0.085695
12660,0.234202,0.413111,0.293570
12665,0.749451,0.355666,-0.049485
12670,-0.276407,-0.380701,-0.315427
12675,-0.790743,-0.460539,0.063813
12680,0.115272,0.405901,0.286723
12685,0.839758,0.389665,-0.031453
12690,-0.284138,-0.466212,-0.302756
12695,-0.846789,-0.468104,0.041326
12700,0.231809,0.414949,0.289974
12705,0.827977,0.462961,0.076608
12710,-0.185602,-0.415019,-0.268308
12715,-0.735554,-0.409357,0.060588
12720,0.290667,0.397642,0.205427
12725,0.738624,0.377255,-0.056680
12730,-0.233943,-0.479697,-0.334291
12735,-0.781877,-0.430235,-0.031331
12740,0.218955,0.414126,0.289174
12745,0.761442,0.380757,0.013901
12750,-0.225563,-0.416651,-0.304734
12755,-0.819257,-0.419667,0.019461
12760,0.180384,0.417280,0.351186
12765,0.801972,0.491068,-0.016254
12770,-0.192291,-0.471515,-0.358931
12775,-0.759873,-0.464471,0.038698
12780,0.242716,0.425313,0.222642
12785,0.712833,0.406365,0.084647
12790,-0.232429,-0.445080,-0.314711
12795,-0.698267,-0.472986,-0.021852
12800,0.189407,0.518650,0.246531
12805,0.793915,0.394807,0.092399
12810,-0.230800,-0.445334,-0.233197
12815,-0.791947,-0.373340,-0.019181
12820,0.288019,0.388323,0.241907
12825,0.816023,0.446323,0.017849
12830,-0.267207,-0.496832,-0.308184
12835,-0.750259,-0.434243,-0.027738
12840,0.163317,0.469068,0.236936
12845,0.688352,0.364254,0.013672
12850,-0.163194,-0.397828,-0.393835
12855,-0.752401,-0.420216,0.005235
12860,0.229521,0.433510,0.251097
12865,0.802519,0.375853,0.063224
12870,-0.203209,-0.440686,-0.372176
12875,-0.762089,-0.411070,-0.068325
12880,0.242814,0.428219,0.176493
12885,0.788725,0.305061,-0.022508
12890,-0.256145,-0.520478,-0.335965
12895,-0.760990,-0.491284,-0.025959
12900,0.175404,0.481890,0.261850
12905,0.745670,0.459994,-0.092695
12910,-0.281125,-0.456481,-0.286373
12915,-0.711676,-0.357533,-0.018026
12920,0.278517,0.433515,0.316942
12925,0.733105,0.434196,-0.046905
12930,-0.320876,-0.421138,-0.312066
